Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-11-19,408.98999,427.890015,407.5,414.290009,414.290009,8007000,ZM
2020-11-20,418.549988,445.299988,415.559998,439.600006,439.600006,12586600,ZM
2020-11-23,432.01001,436.513,417.880005,430.279999,430.279999,8486000,ZM
2020-11-24,421.505005,438.832001,420.01001,427.549988,427.549988,6148400,ZM
2020-11-25,435.850006,448.480011,433.329987,443.720001,443.720001,8763700,ZM
2020-11-27,453.98999,472.040009,449,471.609985,471.609985,7276400,ZM
2020-11-30,485.700012,486.829987,460,478.359985,478.359985,16646500,ZM
2020-12-01,434.720001,434.98999,401.720001,406.309998,406.309998,20837500,ZM
2020-12-02,399,424.549988,394.570007,412.859985,412.859985,10962800,ZM
2020-12-03,413,419.170013,405.019989,413.540009,413.540009,6306700,ZM
2020-12-04,409.26001,418.880005,408.186005,410.01001,410.01001,4447300,ZM
2020-12-07,411,416.799988,405.45401,407.850006,407.850006,4427300,ZM
2020-12-08,408.869995,419.5,406.75,412,412,5319400,ZM
2020-12-09,406.747986,409.98999,381.5,385.359985,385.359985,8956700,ZM
2020-12-10,382.730011,399,380.269989,397.959991,397.959991,4572100,ZM
2020-12-11,395.350006,397.338989,384.614014,397.01001,397.01001,4677400,ZM
2020-12-14,388.950012,396.75,376.679993,395.98999,395.98999,6820100,ZM
2020-12-15,398.505005,410.320007,395.079987,399.429993,399.429993,5144700,ZM
2020-12-16,400.485992,406.558014,393.459991,404,404,4158500,ZM
2020-12-17,408.720001,409.029999,399.559998,401.619995,401.619995,3792500,ZM
2020-12-18,403.799988,408.109985,398.25,406.01001,406.01001,6174800,ZM
2020-12-21,418.070007,427.759003,404.579987,408.970001,408.970001,8557400,ZM
2020-12-22,408.5,413.5,396.5,409,409,4211000,ZM
2020-12-23,402,402.600006,378.579987,383.880005,383.880005,9554400,ZM
2020-12-24,383.880005,384.880005,375,375.170013,375.170013,3850700,ZM
2020-12-28,370.399994,373.279999,349.019989,351.390015,351.390015,9454800,ZM
2020-12-29,350.660004,359.907013,350.130005,353.75,353.75,6080300,ZM
2020-12-30,358.420013,358.700012,345.399994,353.399994,353.399994,5474500,ZM
2020-12-31,351.769989,351.829987,336.100006,337.320007,337.320007,6559700,ZM
2021-01-04,340.399994,363.089996,339.200012,359.980011,359.980011,8598300,ZM
2021-01-05,360.390015,365.01001,349,360.829987,360.829987,4983500,ZM
2021-01-06,351,352.940002,341.920013,344.410004,344.410004,7124600,ZM
2021-01-07,346,354.480011,341.600006,342.5,342.5,5601200,ZM
2021-01-08,345.200012,350,340.339996,349.609985,349.609985,5009200,ZM
2021-01-11,344.980011,349.959991,336.850006,337.709991,337.709991,3360400,ZM
2021-01-12,333.200012,358.899994,331.100006,356.809998,356.809998,8934400,ZM
2021-01-13,360,384.230011,348.651001,364.630005,364.630005,14056500,ZM
2021-01-14,371,384.950012,370.5,383.23999,383.23999,9311000,ZM
2021-01-15,397.709991,404.440002,382.070007,384.529999,384.529999,12799500,ZM
2021-01-19,391.01001,396.769989,385.51001,393.869995,393.869995,5709400,ZM
2021-01-20,399.109985,399.529999,378.319,382.799988,382.799988,5713900,ZM
2021-01-21,383.029999,387.209991,372.029999,382.809998,382.809998,5180800,ZM
2021-01-22,380.98999,385.290009,376.380005,383.399994,383.399994,2791600,ZM
2021-01-25,388.98999,398.799988,378.269989,391.829987,391.829987,5178100,ZM
2021-01-26,391.079987,395.820007,372.200012,374.390015,374.390015,5151300,ZM
2021-01-27,367.5,384.253998,362.765991,370.73999,370.73999,4557500,ZM
2021-01-28,368,383.313995,363.859985,378.589996,378.589996,3374200,ZM
2021-01-29,379,385.910004,358.619995,372.070007,372.070007,3959000,ZM
2021-02-01,369,382.779999,368.130005,381.929993,381.929993,3443900,ZM
2021-02-02,384.5,394.890015,378.679993,391.839996,391.839996,3780100,ZM
2021-02-03,395.790009,395.790009,379,380.470001,380.470001,3433100,ZM
2021-02-04,383.5,390,376.869995,389.980011,389.980011,2528100,ZM
2021-02-05,387.859985,420,387.859985,419.589996,419.589996,9759100,ZM
2021-02-08,420.73999,422,406.5,410.809998,410.809998,3731500,ZM
2021-02-09,411.695007,434.670013,410.312988,430.029999,430.029999,5115400,ZM
2021-02-10,431.890015,441.220001,416.144012,431,431,4738300,ZM
2021-02-11,433.98999,443.75,429.51001,432.769989,432.769989,3502600,ZM
2021-02-12,431.519989,435,423.130005,433.109985,433.109985,2077800,ZM
2021-02-16,438.796997,451.769989,436.700012,444.51001,444.51001,4249200,ZM
2021-02-17,440.019989,441.200012,418.25,429.420013,429.420013,4006500,ZM
2021-02-18,426.75,428.880005,414,417.910004,417.910004,2645300,ZM
2021-02-19,419.220001,425.98999,414.5,417.26001,417.26001,2195000,ZM
2021-02-22,408.5,411.720001,390.600006,394.339996,394.339996,4340300,ZM
2021-02-23,371.01001,389.98999,351.809998,388.160004,388.160004,5558200,ZM
2021-02-24,383.130005,388.674988,375.619995,385.230011,385.230011,3442400,ZM
2021-02-25,383.779999,387.654999,361.01001,364.730011,364.730011,4585100,ZM
2021-02-26,367.950012,377.093994,356.17099,373.609985,373.609985,4702400,ZM
2021-03-01,388.660004,416.200012,387.01001,409.660004,409.660004,10044700,ZM
2021-03-02,439.600006,440,371.820007,372.790009,372.790009,18156600,ZM
2021-03-03,383,383.25,339,341.570007,341.570007,15526000,ZM
2021-03-04,347.799988,358.299988,333,343.089996,343.089996,10328100,ZM
2021-03-05,345.390015,347.75,314.380005,337.429993,337.429993,8255500,ZM
2021-03-08,334.98999,339.350006,309,310.929993,310.929993,6899100,ZM
2021-03-09,331.950012,343.575989,320.799988,342.109985,342.109985,5705200,ZM
2021-03-10,347.98999,355.690002,333.01001,336.029999,336.029999,4730000,ZM
2021-03-11,347.98999,357.39801,338.799988,355.170013,355.170013,3915400,ZM
2021-03-12,342.01001,350.440002,338.429993,346.390015,346.390015,2960800,ZM
2021-03-15,347.075989,351.559998,343.5,350,350,1988200,ZM
2021-03-16,351.98999,355.48999,333.690002,335.079987,335.079987,3333200,ZM
2021-03-17,328.570007,340.540009,322.660004,336.649994,336.649994,3593200,ZM
2021-03-18,330,330.329987,316,316.320007,316.320007,5434400,ZM
2021-03-19,316.829987,327.97699,313.630005,326.26001,326.26001,4981400,ZM
2021-03-22,329.450012,333.890015,327.01001,328.5,328.5,2947900,ZM
2021-03-23,330,347.399994,329.35199,339.76001,339.76001,5723800,ZM
2021-03-24,338.674988,339.98999,314.350006,314.959991,314.959991,4924500,ZM
2021-03-25,310.950012,320.630005,308.309998,314.850006,314.850006,3564800,ZM
2021-03-26,312.890015,320,306.75,319.950012,319.950012,3219800,ZM
2021-03-29,317.070007,322.970001,305.779999,308.390015,308.390015,3041400,ZM
2021-03-30,305,314.880005,302.320007,313.190002,313.190002,2837100,ZM
2021-03-31,315.234985,325.73999,311.130005,321.290009,321.290009,2773200,ZM
2021-04-01,325.980011,338.910004,325.5,326.230011,326.230011,2853900,ZM
2021-04-05,327.829987,328.5,313.100006,323.959991,323.959991,3024700,ZM
2021-04-06,323.75,332.660004,321.660004,329.790009,329.790009,3767100,ZM
2021-04-07,329.109985,333.440002,319.230011,323.079987,323.079987,4197700,ZM
2021-04-08,326.850006,333.98999,326,331.279999,331.279999,2821500,ZM
2021-04-09,329.102997,329.820007,319.420013,322.649994,322.649994,3216500,ZM
2021-04-12,318.100006,322.380005,315.190002,321.51001,321.51001,2964500,ZM
2021-04-13,327.358002,343.708008,325.5,342.75,342.75,5298200,ZM
2021-04-14,344.720001,345.019989,328.630005,329.200012,329.200012,2844900,ZM
2021-04-15,334.144989,338.420013,327.459991,332.380005,332.380005,3360700,ZM
2021-04-16,330.269989,333.75,326.869995,329.950012,329.950012,2476500,ZM
2021-04-19,327.519989,337.795013,320.5,324.329987,324.329987,3131900,ZM
2021-04-20,326.730011,327.549988,316.359985,321.779999,321.779999,2282500,ZM
2021-04-21,317.01001,323.109985,313.5,322.76001,322.76001,1917500,ZM
2021-04-22,322.665009,338.049988,322.665009,328.320007,328.320007,3328300,ZM
2021-04-23,331.48999,338.549988,328.23999,336.880005,336.880005,2454300,ZM
2021-04-26,337.51001,338,329.209991,336.420013,336.420013,2286700,ZM
2021-04-27,336.390015,341.679993,330.890015,333.48999,333.48999,2208300,ZM
2021-04-28,330.23999,334.700989,326.045013,331.25,331.25,1437600,ZM
2021-04-29,331.160004,332.5,318.890015,321.100006,321.100006,3121100,ZM
2021-04-30,318.029999,326.278992,317.23999,319.570007,319.570007,2152500,ZM
2021-05-03,320.23999,321.125,311.529999,313.920013,313.920013,2253000,ZM
2021-05-04,310.959991,311.5,298.769989,304.850006,304.850006,3727600,ZM
2021-05-05,306.529999,310.980011,294.5,297.589996,297.589996,2582600,ZM
2021-05-06,295.200012,295.200012,285.609985,293.049988,293.049988,3369100,ZM
2021-05-07,295.437012,304.696991,292.709991,295.23999,295.23999,2446200,ZM
2021-05-10,293.01001,293.940002,286.040009,288.48999,288.48999,2507800,ZM
2021-05-11,273.910004,302,273.200012,300.25,300.25,4084400,ZM
2021-05-12,291.049988,296.529999,282.404999,289.700012,289.700012,3419800,ZM
2021-05-13,293.980011,296.609985,275.799988,290.160004,290.160004,4608500,ZM
2021-05-14,292.149994,309.179993,292.149994,307.890015,307.890015,4357300,ZM
2021-05-17,304.829987,311.910004,301.929993,308.929993,308.929993,2905600,ZM
2021-05-18,309.410004,322.25,304.970001,312.859985,312.859985,3311900,ZM
2021-05-19,301.579987,311.51001,299,310.459991,310.459991,1728400,ZM
2021-05-20,314.25,325.950012,313.029999,324.709991,324.709991,3029400,ZM
2021-05-21,328.209991,329.450012,316.061005,316.399994,316.399994,2057300,ZM
2021-05-24,318.519989,324.029999,316.5,321.559998,321.559998,1855000,ZM
2021-05-25,322.709991,325.51001,316.079987,321.279999,321.279999,2160100,ZM
2021-05-26,324.299988,329.459991,323.23999,326.049988,326.049988,2374300,ZM
2021-05-27,324.109985,331,317.549988,326.429993,326.429993,3622100,ZM
2021-05-28,330.51001,336.329987,329.630005,331.529999,331.529999,2745700,ZM
2021-06-01,333.329987,336.140015,321.700012,327.720001,327.720001,6607100,ZM
2021-06-02,331.884003,333.790009,322.209991,327.109985,327.109985,6252100,ZM
2021-06-03,320.114014,325.829987,318.25,319.01001,319.01001,3107300,ZM
2021-06-04,321.591003,338.98999,319.769989,336,336,5604900,ZM
2021-06-07,332.670013,344.929993,331.122986,342.660004,342.660004,4538700,ZM
2021-06-08,343,350.149994,339.220001,341.26001,341.26001,2842700,ZM
2021-06-09,330.630005,340.339996,330.230011,333.630005,333.630005,2721200,ZM
2021-06-10,332.049988,346.880005,331,346.5,346.5,2809200,ZM
2021-06-11,347.640015,367.959991,345.100006,366.399994,366.399994,6783400,ZM
2021-06-14,361.869995,369.576996,359.398987,365.910004,365.910004,3444300,ZM
2021-06-15,364.5,364.5,357.048004,359,359,2587900,ZM
2021-06-16,357.815002,366.829987,355.410004,361.829987,361.829987,2669200,ZM
2021-06-17,358.204987,374.519989,358.204987,372.950012,372.950012,3416600,ZM
2021-06-18,374.01001,379.890015,370.929993,374.23999,374.23999,4569100,ZM
2021-06-21,368.779999,372.623993,363.290009,369.25,369.25,1896900,ZM
2021-06-22,368.51001,377,368.5,374.649994,374.649994,1999000,ZM
2021-06-23,375,382.709991,373.98999,376.920013,376.920013,2358900,ZM
2021-06-24,378.450012,382.5,372.320007,373.399994,373.399994,2438900,ZM
2021-06-25,374.070007,374.079987,364.079987,372.470001,372.470001,3647200,ZM
2021-06-28,375.940002,393.329987,374.5,388.859985,388.859985,3459900,ZM
2021-06-29,388.850006,395.440002,382.769989,394.730011,394.730011,2582700,ZM
2021-06-30,395,395.432007,385.540009,387.029999,387.029999,2249400,ZM
2021-07-01,386.119995,390.109985,382,386.480011,386.480011,1468000,ZM
2021-07-02,390.480011,398.720001,386.549988,388.890015,388.890015,2065000,ZM
2021-07-06,392.579987,403.470001,391.559998,401.119995,401.119995,3436200,ZM
2021-07-07,403.859985,406.480011,393.299988,393.910004,393.910004,2026600,ZM
2021-07-08,386,390.5,377.5,386.01001,386.01001,2748900,ZM
2021-07-09,381.019989,387.529999,377.791992,385.079987,385.079987,1918200,ZM
2021-07-12,385.410004,390.880005,378.269989,379.119995,379.119995,1902500,ZM
2021-07-13,379.040009,384.5,375.410004,378.390015,378.390015,1757400,ZM
2021-07-14,380.799988,381.309998,360.450012,360.609985,360.609985,2599600,ZM
2021-07-15,363.929993,368.575989,355.350006,356.809998,356.809998,2399700,ZM
2021-07-16,359.869995,365.5,354.339996,361.970001,361.970001,1887100,ZM
2021-07-19,356.329987,357.5,343.820007,354.200012,354.200012,7787600,ZM
2021-07-20,357.825012,359.23999,347.079987,355.809998,355.809998,4061100,ZM
2021-07-21,355.339996,355.799988,348.333008,352.970001,352.970001,2953400,ZM
2021-07-22,357.029999,367.100006,356.209991,361.390015,361.390015,3096000,ZM
2021-07-23,361.600006,362.5,351,359.230011,359.230011,2874300,ZM
2021-07-26,366.480011,375.829987,362.5,373.140015,373.140015,3842000,ZM
2021-07-27,374.76001,377.699005,357.869995,367.540009,367.540009,3080000,ZM
2021-07-28,368.480988,374.144989,364.230011,369.48999,369.48999,1870700,ZM
2021-07-29,376.070007,396.894989,375,386.019989,386.019989,6662100,ZM
2021-07-30,380.51001,392,377.529999,378.100006,378.100006,2872500,ZM
2021-08-02,378,382.420013,364,378.959991,378.959991,3163600,ZM
2021-08-03,378.130005,385.619995,371.588989,374.880005,374.880005,2190900,ZM
2021-08-04,376.880005,403,376.5,400.579987,400.579987,5563800,ZM
2021-08-05,395.733002,404.347992,391.820007,398.679993,398.679993,3427600,ZM
2021-08-06,392.299988,395,380.700012,383.470001,383.470001,3092000,ZM
2021-08-09,384.929993,385.5,378.200012,383.339996,383.339996,2306600,ZM
2021-08-10,385.700012,392.779999,371.579987,372.549988,372.549988,2806500,ZM
2021-08-11,374.920013,375.980011,352.744995,358.559998,358.559998,3510800,ZM
2021-08-12,358.339996,364.149994,355.019989,362.859985,362.859985,2063300,ZM
2021-08-13,362.220001,363.390015,353.589996,355.23999,355.23999,1745600,ZM
2021-08-16,354.600006,355,342.570007,348.410004,348.410004,2405500,ZM
2021-08-17,345.5,349.459991,341.29599,345.540009,345.540009,1991500,ZM
2021-08-18,345.5,346.970001,339.049988,340.929993,340.929993,2092700,ZM
2021-08-19,336.23999,337.98999,331.450012,332.380005,332.380005,2476000,ZM
2021-08-20,333.450012,344.359985,333.450012,336.859985,336.859985,2356200,ZM
2021-08-23,338.225006,342.48999,336.790009,341.299988,341.299988,2147300,ZM
2021-08-24,344.415985,346.329987,337.76001,340.25,340.25,1778100,ZM
2021-08-25,341.640015,344.049988,336.790985,337.73999,337.73999,2039200,ZM
2021-08-26,350.75,357.929993,340.25,340.630005,340.630005,4849000,ZM
2021-08-27,343.880005,344.779999,337.649994,340.809998,340.809998,3096200,ZM
2021-08-30,341.700012,348.299988,339.649994,347.5,347.5,10094400,ZM
2021-08-31,294,295.869995,288.299988,289.5,289.5,34582900,ZM
2021-09-01,292.850006,299.399994,290.049988,290.859985,290.859985,14996000,ZM
2021-09-02,292.799988,296.690002,290.410004,295.089996,295.089996,6645200,ZM
2021-09-03,295.325012,301.804993,292.029999,298.290009,298.290009,6127900,ZM
2021-09-07,298.295013,300.980011,294.799988,299.959991,299.959991,4251900,ZM
2021-09-08,299.549988,299.959991,290.529999,293.600006,293.600006,3934400,ZM
